微博内容,点赞数,情感类别,情感得分,主题_0,主题_1,主题_2,主题_3,主题_4,主题_5,主题_6,主题_7,主题_8,主题_9,关键词_今天,关键词_亿元,关键词_智能,关键词_增长,关键词_科技,关键词_测试,关键词_出租车,关键词_出行,关键词_市场,关键词_不止,关键词_第一次,关键词_robotaxi,关键词_ai,关键词_自动,关键词_看到,关键词_已经,关键词_可以,关键词_真的,关键词_全球,关键词_体验,情感得分加权
👉有道理//@拆那奥拓:差太多了，天差地别。题都不是一个题。L2/3和L4完全是两个产品，互相之间技术上有联系，但定义上完全没必要合到一起，各走各路挺好的。微博正文,1.0,负面,0.8367193937301636,0.0,0.0,0.0,0.0,0.0,0.979937732219696,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8367193937301636
我觉得马来西亚难度比较大，车多、速度快、弯道急，对自动驾驶是灾难。,2.0,正面,0.9880722761154175,0.0,0.9554213285446167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.976144552230835
这也是中国无人驾驶技术走向世界重要一步。,7.0,正面,0.9758978486061096,0.0,0.0,0.0,0.0,0.0,0.0,0.929594099521637,0.010237575508654118,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.831284940242767
太多车挨他了,1.0,负面,0.8073821067810059,0.03752876,0.031495142728090286,0.03616786375641823,0.02876158244907856,0.03207320347428322,0.02949741668999195,0.038085322827100754,0.044000886380672455,0.03462578356266022,0.687764048576355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8073821067810059
没坐过，你坐过吗，开车稳吗,1.0,负面,0.609774649143219,0.037518013,0.03148612380027771,0.036157503724098206,0.02875334396958351,0.03206401690840721,0.02948896773159504,0.03807441145181656,0.7033972144126892,0.03461586311459541,0.02844458445906639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.609774649143219
跑进休息室疯狂寻找杏冰美式，找了一圈发现自己没主动上车椰椰也挺好喝的,1.0,正面,0.9936896562576294,0.9600806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9936896562576294
希望百度能够坚持下去，国内无人驾驶的希望了,1.0,正面,0.988669753074646,0.0,0.0,0.0,0.93708336353302,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.988669753074646
看好国产无人驾驶的发展，土萝卜继续冲刺,1.0,正面,0.9898770451545715,0.0,0.0,0.9385734796524048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9898770451545715
全是些骗子公司,1.0,负面,0.9782150983810425,0.016182577,0.01358085311949253,0.015595752745866776,0.012402129359543324,0.013830116018652916,0.012719424441456795,0.8695160150527954,0.018973393365740776,0.01493079960346222,0.01226895209401846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9782150983810425
搞这些还不如花大力气搞点有实力的车企,1.0,负面,0.8995159864425659,0.0,0.9376199245452881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8995159864425659
本宫甚喜科技之妙，自动驾驶乃未来之势，IDBuzzAD确是翘楚，创新无止境，期待更多惊喜～,1.0,正面,0.9937135577201843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9710041880607605,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9937135577201843
坐无人车会不会害怕啊,1.0,正面,0.6990639567375183,0.012597901,0.010572496801614761,0.01214106660336256,0.0,0.010766543447971344,0.8955371975898743,0.012784731574356556,0.014770524576306343,0.011623409576714039,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6990639567375183
自动驾驶吗,1.0,负面,0.654934823513031,0.02260777,0.01897304877638817,0.8165530562400818,0.017326317727565765,0.019321279600262642,0.017769593745470047,0.022943053394556046,0.026506686583161354,0.02085898630321026,0.017140265554189682,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.654934823513031
自动驾驶好酷,1.0,正面,0.9898728132247925,0.016180396,0.013579023070633411,0.8687068819999695,0.012400457635521889,0.013828251510858536,0.012717709876596928,0.016420358791947365,0.01897084340453148,0.01492878794670105,0.012267298065125942,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9898728132247925
萝北会超车吗,1.0,正面,0.50895756483078,0.022613376,0.018977753818035126,0.02179335243999958,0.8120448589324951,0.019326070323586464,0.017774000763893127,0.0229487381875515,0.026513230055570602,0.020864155143499374,0.017144516110420227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50895756483078
还是武汉的公交司机厉害,1.0,负面,0.6194990277290344,0.01031475,0.0,0.23906610906124115,0.0,0.0,0.0,0.010467718355357647,0.6893301606178284,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6194990277290344
无人驾驶？！,1.0,负面,0.8917331695556641,0.6969427,0.031484466046094894,0.03615560382604599,0.028751831501722336,0.03206232935190201,0.02948741614818573,0.03807242214679718,0.043986156582832336,0.034614041447639465,0.02844308875501156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8917331695556641
坤坤的歌声给无人驾驶添了点浪漫气息~,1.0,正面,0.993575394153595,0.016181864,0.013580253347754478,0.015595062635838985,0.012401580810546875,0.013829504139721394,0.012718861922621727,0.01642184518277645,0.01897258125245571,0.014930139295756817,0.8653683066368103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.993575394153595
求求抽我参加了那么多个，好不容易中一个，结果那个人的号被封了，好命苦哈哈，今天的直播也没看到,1.0,正面,0.6362333297729492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9667164087295532,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6362333297729492
此微博“添加位置”能帮更多2武汉同城小伙伴发现本地新鲜事和宝藏打卡地。发布支持添加异地位置（发布后编辑也可以），如何操作请查看>>微博正文,1.0,正面,0.7013096809387207,0.0,0.0,0.0,0.0,0.9801035523414612,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.7013096809387207
智能驾驶真的很不错,1.0,正面,0.9923533797264099,0.45319918,0.01057163905352354,0.012140082195401192,0.0,0.01076567079871893,0.0,0.012783695012331009,0.014769337140023708,0.4566647410392761,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9923533797264099
这素无人驾驶？,1.0,负面,0.916509211063385,0.022614421,0.018978619948029518,0.021794350817799568,0.017331406474113464,0.0193269532173872,0.017774812877178192,0.02294979989528656,0.026514584198594093,0.8155696988105774,0.017145298421382904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.916509211063385
商家素质正如是广东东莞南城新基村特别超级脏乱差，不少低劣村民住户商家房东租客故意长期极度脏乱差，故意在居民楼道路堵路摆摊堵路乱停放，无证餐饮故意在居民楼道路露天摆卖故意凌晨噪音扰民，油烟长期故意直接强排到居民楼，车都故意堵路垃圾乱扔，乱小便，乱放狗拉屎，连救护车消防车都故意不给进,2.0,负面,0.9863187074661255,0.0,0.0,0.0,0.0,0.0,0.9913449883460999,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.972637414932251
泡泡马特又和好了，想办法拦下来，带上面具，把车烧了,3.0,正面,0.9672088027000427,0.93883353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.901626408100128
看效果，全球第一个，真无人自动驾驶,3.0,正面,0.883033275604248,0.0,0.0,0.6307693123817444,0.0,0.3058389723300934,0.0,0.0,0.010237907990813255,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.649099826812744
已经跑在路上的都不想相信，每天就沉浸在国内车企吹嘘的自动驾驶中，作为一个比普通人懂的人。是不懂还是装不懂？！,10.0,负面,0.9513044357299805,0.0,0.971615195274353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,9.513044357299805
差生文具多？,2.0,负面,0.9575495719909668,0.8172988,0.018980739638209343,0.021796781569719315,0.017333341762423515,0.019329112023115158,0.017776796594262123,0.022952349856495857,0.02651740238070488,0.02086743712425232,0.017147213220596313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9150991439819336
如果整几台特斯拉自动驾驶冲撞那就更热闹了,2.0,正面,0.9649384021759033,0.0,0.9376299977302551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.9298768043518066
萝卜快跑，不只是快，还更安全哦~无人驾驶的新体验，你值得拥有！,1.0,正面,0.9936029314994812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9401562809944153,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9936029314994812
好高级啊这个车,1.0,正面,0.8946788311004639,0.42014027,0.01898092031478882,0.021796992048621178,0.017333507537841797,0.019329294562339783,0.4149337112903595,0.022952575236558914,0.026517698541283607,0.020867636427283287,0.017147375270724297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8946788311004639
这车我做过，在亦庄那边不知道离你们公司近不近，当时第一次做快吓死我了,1.0,负面,0.7128660082817078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9588911533355713,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.7128660082817078
automatedrobotaxilearnenglish,1.0,正面,0.7151598930358887,0.037515838,0.03148429095745087,0.03615540266036987,0.028751671314239502,0.03206215053796768,0.029487252235412598,0.03807220235466957,0.7034143805503845,0.034613847732543945,0.028442928567528725,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7151598930358887
萝卜快跑,1.0,正面,0.5134007930755615,0.0,0.0,0.0,0.0,0.0,0.0,0.5528995990753174,0.42335522174835205,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5134007930755615
看来“木头姐”也是个科技趋势的敏锐捕捉者，萝卜快跑的无人驾驶技术确实让人眼前一亮，未来出行的新篇章正在翻开！,1.0,正面,0.9936238527297974,0.89821446,0.010574444197118282,0.012143301777541637,0.0,0.010768527165055275,0.0,0.012787088751792908,0.014773240312933922,0.01162555068731308,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9936238527297974
木头姐眼光毒，萝卜快跑要起飞啦,1.0,正面,0.7007062435150146,0.0,0.0,0.0,0.0,0.9555011987686157,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7007062435150146
太酷了吧！！前阵子还看见一辆无人送快递车，真的普及了得下岗多少人…,1.0,正面,0.9819992780685425,0.01618536,0.013583187945187092,0.015598432160913944,0.012404261156916618,0.866900622844696,0.012721610255539417,0.016425397247076035,0.018976695835590363,0.014933365397155285,0.012271061539649963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9819992780685425
估计5年之内就差不多了,1.0,正面,0.5990090370178223,0.9460244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5990090370178223
就是喜欢您这样性格风格的车评人，有营养有担当,3.0,正面,0.9915307760238647,0.97517323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9745923280715942
感谢分享，请问在湿滑的地库，有时候踩刹车（速度很慢），车子有点奇怪的声音和动作，这时候是ABS还是ESP，还是两者都有？,2.0,正面,0.8506702184677124,0.64939004,0.010572164319455624,0.012140682898461819,0.0,0.010766205377876759,0.0,0.012784329243004322,0.014770068228244781,0.2604694068431854,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7013404369354248
怎么一更新就是萝卜快跑,1.0,负面,0.7533918023109436,0.9388477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7533918023109436
深圳坪山也有，一模一样的，还有美团无人车，叮咚买菜无人车，,2.0,正面,0.9576722979545593,0.92946327,0.0,0.0,0.0,0.0,0.0,0.0,0.010237760841846466,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9153445959091187
那确实，因为萝卜快跑最守规矩，来武汉怎么不跟我说一声,1.0,正面,0.5917742252349854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9789730310440063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5917742252349854
萝卜快跑冲红灯？要不然怎么会转弯撞到直行,1.0,负面,0.7137619256973267,0.010315174,0.0,0.0,0.0,0.0,0.0,0.010468150489032269,0.9184522032737732,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7137619256973267
每天早上必然在我家附近那条汇入快速路的辅道的转弯处卡死，汇入不能，导致一堆赶着开车上班的牛马在那里无能狂怒。,1.0,负面,0.9489338994026184,0.010316957,0.0,0.0,0.0,0.0,0.0,0.9168119430541992,0.012096202932298183,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9489338994026184
反正武汉的萝卜快跑已经会别车了,4.0,负面,0.5029672384262085,0.0,0.0,0.0,0.0,0.0,0.969590425491333,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.011868953704834
萧大看好垃圾车吗，今天5个板,1.0,负面,0.5932174324989319,0.0,0.0,0.0,0.0,0.0,0.9674974679946899,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5932174324989319
不过打头阵的某动力看起来真不怎么样这货是做发动机的无人物流车大街上跑的可都是电动的====实在是太烂的云内动力,1.0,负面,0.9103208780288696,0.010315229,0.0,0.0,0.0,0.0,0.0,0.010468203574419022,0.012094199657440186,0.9158748984336853,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9103208780288696
萝卜头友情提示：遇到无人驾驶车辆，请保持冷静，不要试图和它玩“谁先眨眼”的游戏哦~安全第一！,1.0,正面,0.9071021676063538,0.0,0.9677014350891113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9071021676063538
你确定不是有人在远程驾驶？,1.0,负面,0.8989953398704529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9727610349655151,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8989953398704529
萝卜快跑感谢您的一路相伴！您的满意是我们奔跑的动力，期待下次旅程继续带您快乐出发~,2.0,正面,0.7563634514808655,0.0,0.0,0.0,0.0,0.0,0.9551340341567993,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.512726902961731
此微博已在2武汉·湖北省博物馆中作为优质微博推荐，帮更多同城小伙伴发现宝藏打卡地。O同城种草发布攻略,1.0,正面,0.944186270236969,0.0,0.7692148685455322,0.17571479082107544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.944186270236969
勺萝卜边放着“你可以看着我的背影不要眨眼”边被超车真的很搞笑了。。,1.0,正面,0.581383466720581,0.0,0.0,0.0,0.0,0.9377521276473999,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.581383466720581
期待百度能为我们带来更多AI新应用,1021.0,正面,0.9882126450538635,0.47736454,0.0,0.0,0.0,0.4794454872608185,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1008.9651105999947
我觉得百度模型的研发在很多的领域上都是有突破的,2.0,正面,0.9879044890403748,0.010315983,0.0,0.0,0.0,0.0,0.0,0.9168197512626648,0.012095058336853981,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9758089780807495
现在确实有很多大模型还是有点让人想不到啊，真的可以,2.0,正面,0.9917553663253784,0.96833026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1.9835107326507568
看来无人车真要进入日常生活了,26.0,正面,0.9875457882881165,0.0,0.0,0.0,0.0,0.0,0.9870787858963013,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.676190495491028
当然萝卜跑得快了，震哥出镜纳米06实用实惠，空间大，记忆跨层泊车真不错,1.0,正面,0.9915766716003418,0.012600482,0.010574663057923317,0.012143554165959358,0.0,0.010768749751150608,0.0,0.898399293422699,0.014773547649383545,0.01162579096853733,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9915766716003418
记忆领航辅助功能一键开启“轻松”档🚗，为您的行车安全辅助加码，同级独有天地门还能秒变露营神器⛺️，入股纳米06不亏纳米06高级辅驾击穿十万级527东风纳米06上市东风纳米06八万配齐,4.0,正面,0.9868713617324829,0.016183307,0.013581466861069202,0.01559645589441061,0.012402689084410667,0.013830740936100483,0.8658067584037781,0.016423311084508896,0.018974244594573975,0.01493147388100624,0.012269506230950356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9474854469299316
really？？北京非机动车道有那么宽吗？？？？,1.0,负面,0.86958247423172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.940148651599884,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86958247423172
@比樊振东先瘦花少北点笑死我了,1.0,正面,0.6501189470291138,0.037526455,0.031493209302425385,0.036165643483400345,0.6880919933319092,0.03207123652100563,0.0294956061989069,0.03808298334479332,0.04399818554520607,0.034623656421899796,0.028450988233089447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6501189470291138
哇，听你这么一说，我都想立刻去体验一把了！萝卜快跑，我来了~,1.0,正面,0.6514657735824585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.327499121427536,0.0,0.6571606397628784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6514657735824585
少军早,1.0,正面,0.9718315601348877,0.0,0.0,0.0,0.0,0.547669529914856,0.0,0.0,0.4280371069908142,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9718315601348877
Robotaxi会和滴滴，Airbnb的形式比较像，有车就能加入。所以一旦开放，理论上所有搭载FSD硬件的特斯拉都可以成为Robotaxi，所以2026年底上路百万，不是空谈,1.0,正面,0.9599353075027466,0.0,0.0,0.0,0.9274260997772217,0.0,0.0,0.0,0.010237409733235836,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0.9599353075027466
之前去武汉出差，客户还专门带我感受了一下百度的萝卜快跑，感觉百度的无人驾驶已经成为武汉的名片了,6.0,正面,0.9912765026092529,0.95170206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.947659015655518
无人驾驶普及之后肯定又方便又便宜,4.0,正面,0.9907037019729614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010240220464766026,0.9287707209587097,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9628148078918457
像百度这种科技公司未来盈利的潜力是可以预期的,1.0,正面,0.9313055276870728,0.0,0.0,0.0,0.0,0.0,0.47345006465911865,0.0,0.0,0.4824789762496948,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.9313055276870728
在投资方面有所加大，支出也不少,1.0,正面,0.9726809859275818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9818106889724731,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9726809859275818
萝卜快跑是L4级别的无人技术，现在的家用车基本都是L2,1.0,正面,0.5435542464256287,0.0,0.944949209690094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5435542464256287
上次跟一出租车司机唠嗑，他居然也坐过萝卜快跑。本以为他会抵触，结果人家说：“这玩意儿确实牛，尤其夜间视线不好的时候，比人眼看得清楚多了。以后要是真普及，我转行去当安全员也行啊。”,1.0,正面,0.9880594611167908,0.01031877,0.49037957191467285,0.0,0.0,0.0,0.0,0.4350774586200714,0.012098323553800583,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9880594611167908
人们对AI接受程度越来越高了，萝卜快跑的乘车次数也暴涨了,1.0,正面,0.9319605827331543,0.9166799,0.0,0.0,0.0,0.0,0.0,0.010467312298715115,0.01209314540028572,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.9319605827331543
互联网公司转变成科技型公司了,1.0,负面,0.6257343292236328,0.0,0.0,0.0,0.0,0.9653801918029785,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6257343292236328
萝卜快跑配出租，服务升级赞赞赞！,1.0,正面,0.98895663022995,0.0,0.0,0.0,0.0,0.9508351683616638,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98895663022995
百度！从日线看基本突破，从周线看即将突破！无人驾驶和低空经济，是时候再拉升一波了……,1.0,正面,0.9819438457489014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3897506892681122,0.5542491674423218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9819438457489014
详情点击：O百度李彦宏：萝卜快跑全球已部署超1000辆无人车,1.0,正面,0.9306046366691589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9512377977371216,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9306046366691589
多元化的营收才是未来百度保持正增长的方法,1.0,正面,0.9751665592193604,0.010314335,0.0,0.0,0.0,0.0,0.0,0.010467300191521645,0.012093129567801952,0.0,0.9141855835914612,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9751665592193604
自动驾驶以及AI都是百度以后营收增长的基石,1.0,正面,0.9784854650497437,0.016179737,0.013578468933701515,0.015593013726174831,0.012399951927363873,0.013827688060700893,0.012717191129922867,0.01641968823969364,0.018970057368278503,0.8680474162101746,0.012266798876225948,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.9784854650497437
有一说一，这个成绩才是一科技公司该有的样子,1.0,正面,0.9424915909767151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010237393900752068,0.9287904500961304,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9424915909767151
比市场预估的要高不少吧,1.0,正面,0.9762769341468811,0.0,0.0,0.0,0.976948618888855,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9762769341468811
AI核心业务发展起来后盈利会更多,1.0,正面,0.9564414024353027,0.012602153,0.010576064698398113,0.01214516256004572,0.0,0.010770177468657494,0.0,0.012789045460522175,0.01477550808340311,0.8972240686416626,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.9564414024353027
